ShowID,Artist,ShowDate,EventOrFestival,VenueName,City,Country,RecordingType,Generation,Lineage,SourceEquipment,FolderName,FolderPath,MasterDriveName,MasterDriveID,RepVideoCount,RepVideoFiles,Container,VideoCodec,Width,Height,DurationSec,AspectRatio,TVStandard,AudioCodec,AudioChannels,AudioSampleRate,FileCount,TotalSizeBytes,TotalSizeHuman,ChecksumSHA1,DuplicateOf,Setlist,Notes,LastScannedAt,ExtractionWarnings
d39aa97c9faf,30 Seconds to Mars,,,30 Seconds to Mars + Kooks,PinkPop 2007,05,,,,,30 Seconds to Mars + Kooks - PinkPop 2007-05-28,/Volumes/Untitled/DVDs/30 Seconds to Mars + Kooks - PinkPop 2007-05-28,Untitled,e577ee538fcd,1,VIDEO_TS/VTS_01_1.VOB,.vob,mpeg2video,720,576,546,4:3 (native),PAL,ac3,2,48000,12,1129451520,1.05 GB,7993d23fc77eff875857c03929e1f43e1fa014dd,,,,2025-11-06 10:27:20,loc:folder
ce1fd8e209ba,30 Seconds to Mars,,,30 Seconds to Mars,Rock am Ring 2007 (Markus Master),,,Master,,,30 Seconds to Mars - Rock am Ring 2007 (Markus Master),/Volumes/Untitled/DVDs/30 Seconds to Mars - Rock am Ring 2007 (Markus Master),Untitled,e577ee538fcd,1,VIDEO_TS/VTS_01_1.VOB,.vob,mpeg2video,704,576,1154,4:3 (native),PAL,ac3,2,48000,5,784277504,747.95 MB,db798d051acfc16b5cded97093c550cc3e18c82e,,,,2025-11-06 10:27:36,loc:folder
cf00277b21e4,A Perfect Circle,,,A Perfect Circle,Irving Plaza 2000 (Hideki),,,,,,A Perfect Circle - Irving Plaza 2000 (Hideki),/Volumes/Untitled/DVDs/A Perfect Circle - Irving Plaza 2000 (Hideki),Untitled,e577ee538fcd,1,VTS_01_1.VOB,.vob,mpeg2video,720,480,2415,4:3 (native),NTSC,ac3,2,48000,5,885067776,844.07 MB,5ff11b6b024d6b1d765bfb8187c1175bfd1f1203,,,,2025-11-06 10:28:09,loc:folder
874d767567cd,A Perfect Circle,,,A Perfect Circle,Phoenix + Conan + Leno (Pete),,,,,,A Perfect Circle - Phoenix + Conan + Leno (Pete),/Volumes/Untitled/DVDs/A Perfect Circle - Phoenix + Conan + Leno (Pete),Untitled,e577ee538fcd,4,VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB; VIDEO_TS/VTS_01_4.VOB,.vob,mpeg2video,720,480,16,4:3 (native),NTSC,ac3,2,48000,12,4074047488,3.79 GB,0cc60886edd730bfbb227702b476453904117650,,,,2025-11-06 10:28:48,loc:folder
d6b4e5882d1f,A Perfect Circle,,,A Perfect Circle,TV Collection (Master VHS Tapes),,Proshot,Master,,,A Perfect Circle - TV Collection (Master VHS Tapes),/Volumes/Untitled/DVDs/A Perfect Circle - TV Collection (Master VHS Tapes),Untitled,e577ee538fcd,2,VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB,.vob,mpeg2video,720,480,993,4:3 (native),NTSC,ac3,2,48000,9,1182300287,1.10 GB,cd23cd68dad0939614bbd39c1e118657719084de,,A Perfect Circle; TV PROMOTION 2000-2004; i taped all these myself off television; except for the hollow. (i got that on a bootleg i bought); so all direct copies off my vhs except one; not bad; recorded in HQ mode (1 hr) from my vhs; NTSC; mpeg 2; frames 29.970; stereo 2 channel; sears vcr (made my jvc) to dvd recorder magnavox (model MWR10D6); all from my vhs tapes i purchased in the early days of my collecting (before the net was big); transfer 2009; bobcat,"---- apc tv.txt ----
A Perfect Circle
 TV PROMOTION 2000-2004

 
 01 the outsider   jay leno 2004 
 02 judith         conan obrien 2000
 03 the hollow     craig kilborn 2000 
 04 3 libras       jay leno 2004

 i taped all these myself off television 
 except for the hollow. (i got that on a bootleg i bought)

 so all direct copies off my vhs except one.
 not bad 

 recorded in HQ mode (1 hr) from my vhs


..................................................................................


NTSC
mpeg 2
10080 kbs/vbr
frames 29.970
720 x 480

audio: AC3 CBR 256 kb/s
stereo 2 channel 

sears vcr (made my jvc) to dvd recorder magnavox (model MWR10D6)

*used EDIT for picture quality from vcr to dvd (better for transferring and it does do what it says) using soft or the other settings isnt as good as edit. 
all from my vhs tapes i purchased in the early days of my collecting (before the net was big)

transfer 2009

bobcat",2025-11-06 10:31:16,loc:folder
75861c7dfdcd,Aerosmith,1994-01-21,,Aerosmith,Get a Grip in Rio De Janiero 1994,,Proshot,,,,Aerosmith - Get a Grip in Rio De Janiero 1994,/Volumes/Untitled/DVDs/Aerosmith - Get a Grip in Rio De Janiero 1994,Untitled,e577ee538fcd,6,VIDEO_TS/VTS_01_0.VOB; VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB; VIDEO_TS/VTS_01_4.VOB; VIDEO_TS/VTS_01_5.VOB,.vob,mpeg2video,720,480,191149,4:3 (native),NTSC,pcm_dvd,2,48000,18,4681366107,4.36 GB,48d0cb0d4967d9115dabe66db43d14d764a4949d,,This file was generated by xACT Software for MacOSX,"---- AeroRIO1994.txt ----
{\rtf1\mac\ansicpg10001\cocoartf824\cocoasubrtf420
{\fonttbl\f0\fswiss\fcharset77 Helvetica;}
{\colortbl;\red255\green255\blue255;}
\paperw11905\paperh16837\margl1440\margr1440\vieww9000\viewh8400\viewkind0
\pard\tx560\tx1120\tx1680\tx2240\tx2800\tx3360\tx3920\tx4480\tx5040\tx5600\tx6160\tx6720\ql\qnatural\pardirnatural

\f0\fs24 \cf0 Date\
1994-01-21\
\
Location:\
Rio De Janeiro\
\
Venue:\
Apoteose Square\
\
Tour:\
Get A Grip\
\
Video: Tv > Low Gen VHS > SA > DVD\
\
Tracklisting:\
\
1. Eat The Rich\
2. Young Lust\
3. Rag Doll\
4. What It Takes\
5. Fever\
6. Monkey On My Back\
7. Amazing\
8. The Other Side\
9. Cryin'\
10. Boogie Man\
11. Shut Up And Dance\
12. Walk On Down\
13. Mama Kin\
14. Janie's Got A Gun\
15. Love In An Elevator\
16. Dude (Looks Like A Lady)\
17. Sweet Emotion\
18. Dream On\
19. Livin' On The Edge\
20. Walk This Way\
	  	\
Type:\
Pro shot\
\
Duration:\
1h 47m\
\
Chapters available:\
Yes, every 5 min\
\
Number of cameras:\
Many\
\
Number of dvds:\
1 (4.29 GB)\
\
Audio quality:\
(5)*****\
\
Audio properties:\
Codec: PCM\
Other: 48000Hz, 256 kb/s, stereo (2/0)\
\
Video quality:\
(4)****\
\
Video properties:\
Codec: MPEG2\
Format: NTSC\
Resolution: 720 x 480\
FPS: 29.970\
Display Aspect Ratio: 1.333 (4:3)\
\
Stream: VTS_01_1.VOB\
Path: ~/Documents/Azureus Downloads/Get a Grip in Rio De Janiero 1994/VIDEO_TS/VTS_01_1.VOB\
Type: VOB program stream\
\
Duration: 1:39:09\
Data Size: 4.29 GB\
Bit Rate: 6.19 Mbps\
\
Video Tracks:\
224 MPEG-2, 720 \uc0\u215  480, 4:3, 29.97 fps, 7.26 Mbps, upper field first\
\
Audio Tracks:\
160 PCM stereo, 48 kHz, 1.54 Mbps\
\
Stream Files:\
VTS_01_1.VOB (1024.00 MB)\
VTS_01_2.VOB (1024.00 MB)\
VTS_01_3.VOB (1024.00 MB)\
VTS_01_4.VOB (1024.00 MB)\
VTS_01_5.VOB (295.90 MB)\
}

---- Rio1994.txt ----
MD5 Checksums was created on 2007 - 11 - 17 at 10:00pm
This file was generated by xACT Software for MacOSX



a2c5a56cd10fed0fccf2fef0478a59cc *VIDEO_TS.BUP
a2c5a56cd10fed0fccf2fef0478a59cc *VIDEO_TS.IFO
b840faff1ec1011e35301f06adef6f96 *VTS_01_0.BUP
b840faff1ec1011e35301f06adef6f96 *VTS_01_0.IFO
13e163b814d764d881f03ed3fccd51fb *VTS_01_0.VOB
a67846fb1794e10eb34a4206a0d0a27b *VTS_01_1.VOB
dec1db3cd6c5e259ce5c458dba3b8de1 *VTS_01_2.VOB
bc5fc588244f570a4d56272db9cb9dd0 *VTS_01_3.VOB
72a78a39783479757ae93964ab37f423 *VTS_01_4.VOB
ef2cd0b3d8f2dad7228965ba63ceaecc *VTS_01_5.VOB",2025-11-06 10:34:36,loc:folder
79054963cf02,Aerosmith,2099-12-31,,Aerosmith,12,31,,,,,Aerosmith - 12-31-99 Countdown in Osaka DVD Pro,/Volumes/Untitled/DVDs/Aerosmith - 12-31-99 Countdown in Osaka DVD Pro,Untitled,e577ee538fcd,5,VIDEO_TS/VTS_01_0.VOB; VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB; VIDEO_TS/VTS_01_4.VOB,.vob,mpeg2video,720,480,7069,4:3 (native),NTSC,mp2,2,48000,13,3755947042,3.50 GB,7f8aef79b9beefbd8246a47f1fd3ce0dbfe20f17,,AEROSMITH; Osaka Dome; Osaka Japan; Pro Shot DVD; Eat The Rich; Falling In Love; Same Old Song And Dance; Love In An Elevator; Livin' On The Edge; Rag Doll; Dream On; Janie's Got A Gun; One Way Street; Big Ten Inch Record; Pink; Let The Music Do The Talking; Stop Messin' Round; Mother Popcorn; Walk This Way; I Don't Want To Miss A Thing; Cryin'; Dude; Chip Away The Stone; Mama Kin; Train Kept A Rollin'; Count Down To 2000; Full Circle; Sweet Emotion; Heartbreaker,"---- info.txt ----
AEROSMITH
Osaka Dome
Osaka Japan
12-31-99
Pro Shot DVD

Resolution: 720x480
FPS: 29.97
Screen: 4:3
Format: NTSC
Bitrate: 4262

Menu:Yes

Eat The Rich
Falling In Love
Same Old Song And Dance
Love In An Elevator
Livin' On The Edge
Rag Doll
Dream On
Janie's Got A Gun
One Way Street
Big Ten Inch Record (Intro)
Pink
Let The Music Do The Talking
Stop Messin' Round
Mother Popcorn
Walk This Way
I Don't Want To Miss A Thing
Cryin'
Dude
Chip Away The Stone
Mama Kin
Train Kept A Rollin'

Count Down To 2000

Full Circle
Sweet Emotion
Heartbreaker",2025-11-06 10:32:03,loc:folder
70814d140c7d,Aerosmith,,,Aerosmith,Gwardia Stadium Poland 1994,,,,,,Aerosmith - Gwardia Stadium Poland 1994,/Volumes/Untitled/DVDs/Aerosmith - Gwardia Stadium Poland 1994,Untitled,e577ee538fcd,1,VTS_01_1.VOB,.vob,mpeg2video,720,480,14,4:3 (native),NTSC,ac3,2,48000,9,3893364736,3.63 GB,ba1d53e0a655e738b605bfe24906c67e78594925,,,,2025-11-06 10:37:44,loc:folder
cd0640a069ab,Aerosmith,,,Aerosmith,Osaka Japan 1999 (Upgrade Version),,,,,,Aerosmith - Osaka Japan 1999 (Upgrade Version),/Volumes/Untitled/DVDs/Aerosmith - Osaka Japan 1999 (Upgrade Version),Untitled,e577ee538fcd,5,VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB; VIDEO_TS/VTS_01_4.VOB; VIDEO_TS/VTS_01_5.VOB,.vob,mpeg2video,720,480,7242,4:3 (native),NTSC,ac3,2,48000,10,4572901376,4.26 GB,17c1d1a4d4761b340ad8548f45cdc867157cbe05,,,,2025-11-06 10:38:30,loc:folder
61bb022081de,Aerosmith,,,Aerosmith,Spring Break 97 + more (compilation #123),,,,,,Aerosmith - Spring Break 97 + more (compilation #123),/Volumes/Untitled/DVDs/Aerosmith - Spring Break 97 + more (compilation #123),Untitled,e577ee538fcd,1,VTS_01_1.VOB,.vob,mpeg2video,704,480,14,4:3 (native),NTSC,ac3,2,48000,16,2902071296,2.70 GB,d07837336924d0b53af89fb4ad7c6a0fa108f089,,,,2025-11-06 10:43:13,loc:folder
3a71def38e64,Aerosmith,,,Aerosmith,Woodstock 1994,,,,,,Aerosmith - Woodstock 1994,/Volumes/Untitled/DVDs/Aerosmith - Woodstock 1994,Untitled,e577ee538fcd,1,VTS_01_1.VOB,.vob,mpeg2video,704,480,12,4:3 (native),NTSC,ac3,2,48000,9,4216489984,3.93 GB,57c2c1fc3955b0d6de8461f6a1c951fc9845767d,,,,2025-11-06 10:44:02,loc:folder
a1955e1e2ee4,Alanis Morissette,1996-04-01,,Uploaded by Axel(a.k.a. RoryGallagher),Friesland,Germany,Proshot,Master,see below,,Alanis Morissette - 1996-06-29,/Volumes/Untitled/DVDs/Alanis Morissette - 1996-06-29,Untitled,e577ee538fcd,3,VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB,.vob,mpeg2video,704,576,7,4:3 (native),PAL,ac3,2,48000,16,4299946183,4.00 GB,ca5b604fb4a0820f59162de1e9a9d51d256aef15,,BluesOxator(a.k.a. Christian); Raimax(a.k.a. Rainer); Chico 1610(a.k.a. Hans-Otto); RoryGallagher(a.k.a. Axel); You can find a lot of sides on this event in the net if you want to; Right Thrpough You; Hand In My Pocket; Mary Jane; Ironic; Forgiven; You Ought Know; You Learn (fade out due to broadcast end); The Prince and the Football King; You Oughta Know; Wake Up; You Learn; I Do... ...as well; P&L,"---- EXTRAS_TS/the text of alanismorissette1996-06-29dvd.txt ----
Uploaded by Axel(a.k.a. RoryGallagher), Friesland, Germany

Don�t miss to buy the official EC DVD of this event if you ain�t got it already.

Bob Dylan & The Who from this event at: http://www.thetradersden.org/forums/showthread.php?t=51444


From the German Music-Junkies, Today�s Rock division:
BluesOxator(a.k.a. Christian)
Raimax(a.k.a. Rainer)
Chico 1610(a.k.a. Hans-Otto)
RoryGallagher(a.k.a. Axel)

""One Kickin`Ass !"" Project
**For the Fans......By the Fans**


Alanis Morissette:

Video Source: M�nchen 1996-04-01 from NDR3 German TV rebroadcast(on  15th August 1996)~ I missed to tape the original BR German TV broadcast) and London 1996-06-29 from German TV broadcast(in 1996)
Taper for M�nchen 1996-04-01 TV broadcast: Axel
Taper for London 1996-06-29 TV broadcast: Taperman, HANX :-)
Video Bitrate: 6766 to 6883 kb/s
Frame rate: VBR at 25.000 frames
Pictures: 4:3 (all this and more was said by GSpot)
DVD Author: AODPPSS ~ Axel himself
DVD format: PAL
Region: 0, playable worldwide, if not it�s up to your equipment

Audio Source: German TV broadcast(see above)
Lineage: see below
Taper for M�nchen 1996-04-0: Axel
Taper for London 1996-06-29: Taperman, HANX :-)
Audio Codec: AC3 (GSpot strikes again)
Audio bitrate: 0xbd[0x80]:48000Hz  256 kb/s tot , stereo (2/0)

TV broadcast recording lineage for 1996-04-01: NDR3 German TV broadcast(see above) > Nokia satellite bowl > Pace satellite TV receiver > via Scart cable > Akai VCR(SP mode with VPS used) > BASF 240min master VHS
TV broadcast recording lineage for 1996-06-29: German TV broadcast(see above) > Cable TV > VCR(SP mode) > BASF 240min master VHS
DVD recording lineage: playback on LG VCR > via Scart cable > Panasonic stand alone DVD recorder(1h19min flexible time mode) > TDK DVD- > HD (> thetradersden > YOU)
DVD with menue and scattered chapters
File size: 4.00GB
Length: 78:59min in all
No artwork added ..., it�s much appreciated someone shares some art including both of my ul�s for this event
Information(1996-04-01): http://db.etree.org/lookup_show.php?shows_key=80345
Information(1996-06-29): http://db.etree.org/lookup_show.php?shows_key=138455
You can find a lot of sides on this event in the net if you want to.


Alabamahalle, M�nchen(a.k.a. Munich), Germany, 01st April 1996
00) Announcement by Christoph S��
01) Intro ~ All I Really Want
02) Right Thrpough You
03) Band Introduction ~ Not The Doctor
04) Hand In My Pocket
05) Mary Jane
06) Ironic
07) Forgiven
08) You Ought Know
09) You Learn (fade out due to broadcast end)
Length: 46:04min

Hyde Park, London, England, UK, 29th June 1996
00) The Prince and the Football King
01) Ironic
02) Hand In My Pocket
03) Forgiven
04) You Oughta Know
05) Wake Up
06) You Learn
Length: 32:55min
Personal:
Alanis Morissette: Vocals, Harmonica
Jesse Tobias: Guitar, Vocals
Nick Lashley: Guitar
Chris Chaney: Bass
Taylor Hawkins: Drums


""Why do people with the worst ratios do 90% of the Bitching"" (thanks KPO)

also support (and record) live music,
I Do... ...as well
for those of you who download this and seed it for others to enjoy ~ many thanks!
for those of you who download this and run ~ blow it out your kazoo! (thanks Billy)

MOST Important Note: please use this show for trading ~ never sell it (you may go to hell ~ which is not confirmed)


ENJOY,
P&L

(Source: German TV broadcast, thanksamillion to Taperman for providing the master VHS for 1996-06-29)


MD5 learns.

9b9b880dafdc6e4378d91962243441bd *VIDEO_TS\VIDEO_TS.BUP
9b9b880dafdc6e4378d91962243441bd *VIDEO_TS\VIDEO_TS.IFO
28daad33fc250684defa49208769fd85 *VIDEO_TS\VIDEO_TS.VOB
a53f0dec0256658619f01a88956643ef *VIDEO_TS\VTS_01_0.BUP
a53f0dec0256658619f01a88956643ef *VIDEO_TS\VTS_01_0.IFO
44e6797374091ca232a01c82545afe77 *VIDEO_TS\VTS_01_1.VOB
76933b183753875164ca2588f3373109 *VIDEO_TS\VTS_01_2.VOB
095d267daea0d8ac9d39a7dc53aa37f0 *VIDEO_TS\VTS_01_3.VOB
94250c4e149cc074ed51e3308f75083e *VIDEO_TS\VTS_02_0.BUP
94250c4e149cc074ed51e3308f75083e *VIDEO_TS\VTS_02_0.IFO
5c9287a8332fc1b394beea0c9c6e798f *VIDEO_TS\VTS_02_1.VOB
5009ca5544c6dccab8df768b2088326c *VIDEO_TS\VTS_02_2.VOB

No errors occured. (Trader�s Little Helper Said That.)
Attached MD5 was created with MD5summer.",2025-11-06 10:44:52,loc:comma
5379213a9af6,Alanis Morissette,,,Alanis Morissette,MTV Unplugged 1999 (Pete),,Proshot,,,,Alanis Morissette - MTV Unplugged 1999 (Pete),/Volumes/Untitled/DVDs/Alanis Morissette - MTV Unplugged 1999 (Pete),Untitled,e577ee538fcd,1,VIDEO_TS/VTS_06_1.VOB,.vob,mpeg2video,720,480,18,4:3 (native),NTSC,ac3,2,48000,21,3995107328,3.72 GB,7d8f1aa4db0e28e68427423088e31aa593527c08,,,,2025-11-06 10:46:32,loc:folder
a2a24c9fdf8c,Alice In Chains,,,Alice in Chains,Unplugged 1996,,,,,,Alice in Chains - Unplugged 1996,/Volumes/Untitled/DVDs/Alice in Chains - Unplugged 1996,Untitled,e577ee538fcd,4,VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB; VIDEO_TS/VTS_01_4.VOB,.vob,mpeg2video,352,240,95928,,NTSC,mp2,0,0,9,3988926464,3.71 GB,bed6b6f719722326ff018f5cf6a6be34e9bf00f4,,,,2025-11-06 10:47:07,loc:folder
e62e0db97236,Arctic Monkeys,,,Arctic Monkeys,Glastonbury 2007,,,,,,Arctic Monkeys - Glastonbury 2007,/Volumes/Untitled/DVDs/Arctic Monkeys - Glastonbury 2007,Untitled,e577ee538fcd,4,VIDEO_TS/VTS_01_0.VOB; VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB,.vob,mpeg2video,720,576,5232,16:9 (native),PAL,mp2,2,48000,9,2726080512,2.54 GB,62d15c68b331cb735a7cbaf272fff0568445f560,,,,2025-11-06 10:50:02,loc:folder
a826a6755923,Arctic Monkeys,,,,Reading Festival,UK,Proshot,,BBC3 satellite broadcast -> Fortec Star Zeta PVR -> MPEGStreamclip -> TMPGEnc DVD Author 3,,Arctic Monkeys - Reading Festival 2009-08-29 DVD,/Volumes/Untitled/DVDs/Arctic Monkeys - Reading Festival 2009-08-29 DVD,Untitled,e577ee538fcd,4,VIDEO_TS/VTS_01_0.VOB; VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB,.vob,mpeg2video,720,576,4876,16:9 (native),PAL,mp2,2,48000,12,2546518105,2.37 GB,bc995714457dbd6979c01eddd33e2e7042ed91bf,,Arctic Monkeys; My Propeller; Red Right Hand; Crying Lightning; Brianstorm; Still Take You Home; I Bet You Look Good On The Dancefloor; Potion Approaching; Pretty Visitors; This House Is A Circus; When The Sun Goes Down; Dangerous Animals; The View From The Afternoon; Cornerstone; Only Ones Who Know; Do Me A Favour; Fluorescent Adolescent; Secret Door,"---- info.txt ----
Arctic Monkeys 
Reading Festival, UK
29th August 2009

Complete set, broadcast on BBC3:

1. My Propeller
2. Red Right Hand
3. Crying Lightning
4. Brianstorm
5. Still Take You Home
6. I Bet You Look Good On The Dancefloor
7. Potion Approaching
8. Pretty Visitors
9. This House Is A Circus
10. If You Were There, Beware
11. When The Sun Goes Down
12. Dangerous Animals
13. The View From The Afternoon
14. Cornerstone
15. Only Ones Who Know
16. Do Me A Favour
17. Fluorescent Adolescent
18. Secret Door
19. 505
 
Technical info:
Video: 720x576 25fps 16:9 VBR MPEG-2 (average bitrate=3818kbps)
Audio: 48000Hz stereo 256k MP2 
Duration: 01:21:17
Size: 2.37Gb

Lineage: 
BBC3 satellite broadcast -> Fortec Star Zeta PVR -> MPEGStreamclip -> TMPGEnc DVD Author 3",2025-11-06 10:51:53,loc:comma
ecfc90088950,Army of Anyone,2006-11-24,,,Atlanta,USA,Audience,,Sony Digital Handycam DCR-PC101 NTSC Megapixel > Sony HD miniDV > DV cable >,Sony Digital Handycam DCR-PC101 NTSC Megapixel > Sony HD miniDV > DV cable >,"Army Of Anyone - 11-24-2006 Atlanta, GA @ Masquerade","/Volumes/Untitled/DVDs/Army Of Anyone - 11-24-2006 Atlanta, GA @ Masquerade",Untitled,e577ee538fcd,4,VIDEO_TS/VTS_01_0.VOB; VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB,.vob,mpeg2video,720,480,4833,4:3 (native),NTSC,mp2,2,48000,12,2864510305,2.67 GB,10a5f27adc5a41d98670d1cdd7f91544450a67f8,,Army Of Anyone; NTSC DVD; Generation; It Doesn't Seem To Matter; Father Figure; Non Stop; Vaseline; Take A Picture; A Better Place; Used To Know Her; Big Bang Baby; Welcome To The Fold; Leave It; Piece Of Pie; Encore; Disappear; Goodbye; Richard Patrick - vocals; Dean DeLeo - guitar; Robert DeLeo - bass; Ray Luzier - drums,"---- aoa_info.txt ----
Army Of Anyone
November 24, 2006
Atlanta, GA
@ Masquerade
NTSC DVD

01. Generation
02. It Doesn't Seem To Matter
03. Father Figure
04. Non Stop
05. Vaseline
06. Take A Picture
07. A Better Place
08. Used To Know Her
09. Big Bang Baby
10. Welcome To The Fold
11. Leave It
12. Piece Of Pie
13. Hey Man, Nice Shot

Encore
14. Disappear
15. Goodbye

Richard Patrick - vocals
Dean DeLeo - guitar
Robert DeLeo - bass
Ray Luzier - drums

SOURCE: Sony Digital Handycam DCR-PC101 NTSC Megapixel > Sony HD miniDV > DV cable > 
DVD-lab PRO 2 (menu/chapters) > .VOB

Filmed and transfered by ~deadlie13~",2025-11-06 10:53:38,loc:comma
f244e0bc899f,Ash,,,Ash,Big Day Out 1999,,,,,,Ash - Big Day Out 1999,/Volumes/Untitled/DVDs/Ash - Big Day Out 1999,Untitled,e577ee538fcd,1,VTS_01_1.VOB,.vob,mpeg2video,704,576,888,4:3 (native),PAL,ac3,2,48000,7,2731606016,2.54 GB,bfaaa28f1246ecf6526ae3a9b5b86955564a8d64,,,,2025-11-06 10:55:43,loc:folder
26aac5b1f98b,Audioslave,,,Audioslave,Anti,Imperialist Plaza Havana Cuba 05,,,,,Audioslave - Anti-Imperialist Plaza Havana Cuba 05-06-2005,/Volumes/Untitled/DVDs/Audioslave - Anti-Imperialist Plaza Havana Cuba 05-06-2005,Untitled,e577ee538fcd,4,VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB; VIDEO_TS/VTS_01_3.VOB; VIDEO_TS/VTS_01_4.VOB,.vob,mpeg2video,720,480,4160,16:9 (native),NTSC,pcm_dvd,2,48000,9,4021923956,3.75 GB,fb9813f2ecb79dd2d19c5cde5127474036358600,,,,2025-11-06 10:56:31,loc:folder
a062c6d4ee9f,Audioslave,,,Audioslave,Compilation 79 Hideki,,,,,,Audioslave - Compilation 79 Hideki,/Volumes/Untitled/DVDs/Audioslave - Compilation 79 Hideki,Untitled,e577ee538fcd,1,VTS_01_1.VOB,.vob,mpeg2video,720,576,138,4:3 (native),PAL,ac3,2,48000,10,4502368256,4.19 GB,6b9c2cdfcc48df367b3c9c13e8ccd78d884eebd5,,,,2025-11-06 10:59:31,loc:folder
7d1bbd283726,BDMV,,,,,,,,,,STREAM,/Volumes/Untitled/DVDs/Bon Jovi - Nokia Theatre/BDMV/STREAM,Untitled,e577ee538fcd,1,00000.m2ts,.m2ts,h264,1920,1080,4759,16:9 (native),NTSC,ac3,6,48000,1,5875249152,5.47 GB,2f3e04b68801316caf1ccf81d411c923ea85c745,,,,2025-11-06 11:34:33,
4b98a82dc07a,BDMV,,,,,,,,,,STREAM,/Volumes/Untitled/DVDs/KT Tunstall 2006-06-05 (BD5 AVCHD)/BDMV/STREAM,Untitled,e577ee538fcd,1,00000.m2ts,.m2ts,h264,1920,1080,2730,16:9 (native),NTSC,ac3,6,48000,2,4449042432,4.14 GB,31a1072ab391c49ffd33b26d2683b510e27fab3a,,,,2025-11-06 16:19:33,
7adb570c2a52,Beastie Boys,,,Beastie Boys,Glasgow 1999,MTV,Proshot,,,,Beastie Boys - Glasgow 1999 - MTV -  Version B,/Volumes/Untitled/DVDs/Beastie Boys - Glasgow 1999 - MTV -  Version B,Untitled,e577ee538fcd,2,VIDEO_TS/VTS_01_1.VOB; VIDEO_TS/VTS_01_2.VOB,.vob,mpeg2video,720,576,2840,4:3 (native),PAL,ac3,2,48000,7,1765310464,1.64 GB,f72a02b6c2e8c819f1b510dc75d9979a214b3462,,,,2025-11-06 11:06:35,loc:folder
c6b0a623db86,Beastie Boys,,,Beastie Boys,Glasgow 1999,MTV2,Proshot,,,,Beastie Boys - Glasgow 1999 - MTV2 -  Version A,/Volumes/Untitled/DVDs/Beastie Boys - Glasgow 1999 - MTV2 -  Version A,Untitled,e577ee538fcd,2,VIDEO_TS/VTS_02_1.VOB; VIDEO_TS/VTS_02_2.VOB,.vob,mpeg2video,720,576,1459,4:3 (native),PAL,mp2,2,48000,17,3775375360,3.52 GB,0c550a376c76f0c27e088813c43b2de51b1ab839,,,,2025-11-06 11:07:50,loc:folder
